1053922;Uchwyty do telewizorów;89.99;Reinston EU014;http://f00.esfr.pl/foto/7/9511053872/fdfc5a5770545f80f95d5bc5bc60261b/reinston-eu014,9511053872_7.jpg;3535;Typ uchwytu:płaski:0 | Rozmiar ekranu:15 - 42 cali:1 | Maksymalne obciążenie:50 kg:2 | Standard VESA:50x50 mm, 75x75 mm, 100x100 mm, 200x100 mm, 200x200 mm:3 | ;
1053923;Uchwyty do telewizorów;119.99;Reinston EU015;http://f01.esfr.pl/foto/3/9511060092/600e960879f86ac70162e10fd6f932c6/reinston-eu015,9511060092_7.jpg;3588;Typ uchwytu:uchylny:0 | Rozmiar ekranu:15 - 42 cali:1 | Maksymalne obciążenie:50 kg:2 | Standard VESA:50x50 mm, 75x75 mm, 100x100 mm, 200x100 mm, 200x200 mm:3 | ;
1053924;Uchwyty do telewizorów;299;Reinston EU016;http://f01.esfr.pl/foto/8/9511068732/5f8f6b1b70352046b90730102d60dee6/reinston-eu016,9511068732_7.jpg;11416;Typ uchwytu:ruchomy:0 | Rozmiar ekranu:23 - 50 cali:1 | Maksymalne obciążenie:35 kg:2 | Standard VESA:75x75 mm, 100x100 mm, 200x100 mm, 200x200 mm, 300x300 mm, 400x200 mm, 400x400 mm:3 | ;
1053925;Gry Xbox 360;49.99;Disney Universe - Classics;http://f00.esfr.pl/foto/2/9486815872/c14c78f339371eb54827fa8a33eb8f62/disney-interactive-disney-universe-classics,9486815872_7.jpg;54131;Platforma:Xbox 360:0 | Gatunek gry:zręcznościowa:1 | Przedział wiekowy (PEGI):7+:2 | Wersja językowa:polska (dubbing):3 | ;
1053926;Żelazka;329;Bosch Sensixx'x DA70 TDA702821i;http://f00.esfr.pl/foto/6/9473817717/83f1961d69d86433ebfae741287c8ab/bosch-sensixx-x-da70-tda702821i,9473817717_7.jpg;5033;Rodzaj stopy:ceramiczna:0 | Moc:2800 W:1 | Wytwarzanie pary:50 g/min:2 | ;
1053927;Telefony i Smartfony;249.00;LG Spirit Y70 Titan;http://f01.esfr.pl/foto/3/9501675422/c71c8024832e1a308b7379a0b9248870/lg-spirit-y70-titan,9501675422_2.jpg;40792;;
1053931;Telefony przewodowe;44.99;ALCATEL Temporis Mini;http://f01.esfr.pl/foto/9/9476593517/2829d65ed1115ae88eeee7ee624fdc72/alcatel-temporis-mini,9476593517_7.jpg;6242;Identyfikacja numeru przychodzącego (CLIP):nie:0 | Wyświetlacz:nie:1 | Kolor:czarny:2 | ;
1053935;Zmywarki do zabudowy;1049;Whirlpool ADG 301;http://f01.esfr.pl/foto/7/9474056317/61b46fb7ef5c98efeb2c105e6ce48c89/whirlpool-adg-301,9474056317_7.jpg;5464;Wymiary (SxWxG):44,8 x 82 x 57 cm:0 | Pojemność:10 kpl.:1 | Zużycie wody - cykl:10,5 litra:2 | Roczne zużycie prądu:237 kWh = 130,35 zł rocznie:3 | Poziom hałasu:49 dB:4 | Połowa załadunku:tak:5 | Mycie sztućców:koszyk na sztućce:6 | ;
1053936;Telefony i Smartfony;199;LG Leon Y50 (tytanowy);http://f01.esfr.pl/foto/5/9501638942/afc490e51fd90e1cd600c5a338f6f84b/lg-leon-y50-tytanowy,9501638942_7.jpg;480;Wyświetlacz:4,5 cala, 854 x 480 pikseli:0 | Procesor:czterordzeniowy Mediatek MT6582 1,3 GHz:1 | System operacyjny:Android 5 Lollipop:2 | Pamięć RAM:1 GB:3 | Pamięć wbudowana:8 GB:4 | Aparat foto:5 Mpix:5 | Komunikacja:Wi-Fi, Wi-Fi Direct, Bluetooth 4.1, DLNA, USB, słuchawkowe:6 | Pojemność baterii:1900 mAh:7 | ;
1053937;Lodówki;1699;Whirlpool BSNF 8422 OX;http://f01.esfr.pl/foto/3/9474962402/f5055fc8e9e0f8b1d47b9f1c3833655b/whirlpool-bsnf-8422-ox,9474962402_7.jpg;1310;Wymiary (wys.x szer.x gł.):188,5 x 59,5 x 65,5 cm:0 | Pojemność chłodziarki / zamrażarki:222 l / 97 l:1 | Bezszronowa (No Frost):tak pełny No Frost:2 | Roczne zużycie energii:244 kWh = 134,20 zł rocznie:3 | Kolor:stal nierdzewna + srebrny-malowany:4 | Szybkie chłodzenie / zamrażanie:tak / tak:5 | Seria:Absolute:6 | ;
1053953;Folie ochronne;39.99;Spigen Screen Protector Crystal SGP11512 LG G4;http://f00.esfr.pl/foto/8/9477995732/6d8a8e17491848b7bcfec1c80835576/spigen-screen-protector-crystal-sgp11512-lg-g4,9477995732_7.jpg;8795;Rodzaj:folia ochronna:0 | Pasuje do telefonu:LG G4:1 | ;
1053954;Etui do telefonów;69.99;Spigen Thin Fit SGP11513 LG G4 (czarny);http://f00.esfr.pl/foto/7/9477898447/4c3ba2294a24ea37283096ea1abbdee/spigen-thin-fit-sgp11513-lg-g4-czarny,9477898447_7.jpg;7415;Typ:etui-plecki:0 | Kolor:czarny:1 | Materiał:poliwęglan:2 | Pasuje do:LG G4:3 | ;
1053955;Etui do telefonów;79.99;Spigen Thin Fit SGP11514 LG G4 (biały);http://f01.esfr.pl/foto/5/9477900797/3f5800c4fdbdb1159eab196ba03236bc/spigen-thin-fit-sgp11514-lg-g4-bialy,9477900797_7.jpg;9200;Typ:etui-plecki:0 | Kolor:biały:1 | Materiał:poliwęglan:2 | Pasuje do:LG G4:3 | ;
1053957;Etui do telefonów;69.99;Spigen Rugged Armor SGP11516 LG G4 (czarny);http://f01.esfr.pl/foto/6/9477904332/f4232cf24613d8eeda5b9ef3fb958def/spigen-ultra-rugged-capsule-sgp11516-lg-g4-czarny,9477904332_2.jpg;12852;;
1053958;Etui do telefonów;69.99;Spigen Ultra Hybrid SGP11517 LG G4 (crystal clear);http://f00.esfr.pl/foto/8/9477908022/3a32e181957121fa3160f683d5f2b053/spigen-ultra-hybrid-sgp11517-lg-g4,9477908022_7.jpg;7433;Typ:etui-plecki:0 | Kolor:przeźroczysty-biały:1 | Materiał:TPU (termoplastyczny poliuretan), poliwęglan:2 | Pasuje do:LG G4:3 | ;
1053960;Etui do telefonów;89.99;Spigen Ultra Hybrid SGP11518 LG G4 (champagne crystal);http://f00.esfr.pl/foto/9/9477910847/240d3912d7fa70ebd0a36483a85caae8/spigen-ultra-hybrid-sgp11518-lg-g4-champagne-crystal,9477910847_7.jpg;6853;Typ:etui-plecki:0 | Kolor:przeźroczysty-złoty:1 | Materiał:poliwęglan/TPU (poliuretan):2 | Pasuje do:LG G4:3 | ;
1053961;Etui do telefonów;99.99;Spigen Neo Hybrid SGP11519 LG G4 (srebrny);http://f01.esfr.pl/foto/8/9477912047/5a09d9dea32a0060fff0438b36686b52/spigen-neo-hybrid-sgp11519-lg-g4-satin-silver,9477912047_2.jpg;45896;;
1053963;Etui do telefonów;99.99;Spigen Neo Hybrid SGP11521 LG G4 (złoty);http://f01.esfr.pl/foto/5/9477915117/e8359e80fc1d676cf384cca3355e2ea0/spigen-neo-hybrid-sgp11521-lg-g4-champagne-gold,9477915117_2.jpg;41177;;
1053964;Etui do telefonów;99.99;Spigen Slim Armor SGP11522 LG G4 (złoty);http://f01.esfr.pl/foto/5/9477925127/a289107b737ab9836b6f0f9da6be3488/spigen-slim-armor-sgp11522-lg-g4-champagne-gold,9477925127_7.jpg;15326;Typ:etui-plecki:0 | Kolor:złoty:1 | Materiał:poliwęglan:2 | Pasuje do:LG G4:3 | ;
1053965;Gry PlayStation 4;89;Dead or Alive 5: Last Round;http://f01.esfr.pl/foto/9/9476858172/cdda8ce1eff6699b0ca43243ebe6583e/tecmo-dead-or-alive-5-last-round,9476858172_7.jpg;47705;Platforma:Playstation 4:0 | Gatunek gry:bijatyka:1 | Przedział wiekowy (PEGI):16+:2 | Wersja językowa:angielska:3 | Data premiery:24.04.2015:4 | ;
1053966;etui dedykowane;99.99;Spigen Slim Armor SGP11523 LG G4 (biały);http://f00.esfr.pl/foto/4/9477967887/61dc93e5c840e21451a5fa9d2f9aff4e/spigen-slim-armor-sgp11523-lg-g4-shimmery-white,9477967887_7.jpg;16520;Typ:etui-plecki:0 | Kolor:biały:1 | Materiał:poliwęglan/TPU (poliuretan):2 | Pasuje do:LG G4:3 | ;
1053967;Etui do telefonów;99.99;Spigen Slim Armor SGP11524 LG G4 (gunmetal);http://f00.esfr.pl/foto/9/9477992257/dd1bb43a61c22f66b69805ab555a348c/spigen-slim-armor-sgp11524-lg-g4-gun-metal,9477992257_7.jpg;8329;Typ:etui-plecki:0 | Kolor:metal-szary:1 | Materiał:poliwęglan/TPU (poliuretan):2 | Pasuje do:LG G4:3 | ;
1053969;Mikro i mini wieże;1079;Panasonic SC-PMX70EG-K;http://f01.esfr.pl/foto/8/9484458862/e04c5455441683b0f8954aae2c155ae1/panasonic-sc-pmx70eg-k,9484458862_7.jpg;6576;Odtwarzacz płyt:CD:0 | Moc znamionowa RMS:2 x 60 W:1 | Obsługiwane formaty audio:AAC, AIFF, FLAC, MP3, WAV:2 | Radio:analogowe z pamięcią:3 | Łączność:Bluetooth, NFC:4 | Złącza:USB, AUX, słuchawkowe:5 | ;
1053970;Mikro i mini wieże;999;Panasonic SC-PMX70EG-S;http://f01.esfr.pl/foto/1/9484507087/248f3476729b0aaa08266364fc314735/panasonic-sc-pmx70eg-s,9484507087_7.jpg;8037;Odtwarzacz płyt:CD:0 | Moc znamionowa RMS:2 x 60 W:1 | Obsługiwane formaty audio:MP3:2 | Radio:analogowe z pamięcią:3 | Łączność:Bluetooth, NFC:4 | Złącza:USB, AUX, słuchawkowe:5 | ;
1053971;Mikro i mini wieże;1369;Panasonic SC-PMX70B-K DAB+;http://f01.esfr.pl/foto/8/9484548532/e04c5455441683b0f8954aae2c155ae1/panasonic-sc-pmx70b-k,9484548532_7.jpg;2879;Odtwarzacz płyt:CD:0 | Moc znamionowa RMS:2 x 60 W:1 | Obsługiwane formaty audio:AAC, AIFF, FLAC, MP3, WAV:2 | Radio:analogowe z pamięcią, cyfrowe:3 | Łączność:Bluetooth, NFC:4 | Złącza:USB, AUX, słuchawkowe:5 | ;
1053972;Mikro i mini wieże;1179;Panasonic SC-PMX70B-S DAB+;http://f01.esfr.pl/foto/7/9484555062/248f3476729b0aaa08266364fc314735/panasonic-sc-pmx70b-s,9484555062_7.jpg;690;Odtwarzacz płyt:CD:0 | Moc znamionowa RMS:2 x 60 W:1 | Obsługiwane formaty audio:AAC, AIFF, FLAC, MP3, WAV:2 | Radio:analogowe z pamięcią, cyfrowe:3 | Łączność:Bluetooth, NFC:4 | ;
1053973;Kable audio-wideo;15.99;Vivanco 41135;http://f01.esfr.pl/foto/6/9488452547/d6131e4d1568dfa95579657a7bd26769/vivanco-41135,9488452547_7.jpg;11698;Kabel:jack 3,5 mm - jack 3,5 mm:0 | Długość kabla:0,5 m:1 | Pozłacane koncówki:nie:2 | Wtyczka kątowa:tak:3 | ;
1053974;Kable audio-wideo;25.99;Vivanco 41136;http://f01.esfr.pl/foto/9/9488477432/d6131e4d1568dfa95579657a7bd26769/vivanco-41136,9488477432_7.jpg;27138;Kabel:jack 3,5 mm - jack 3,5 mm:0 | Długość kabla:0,9 m:1 | Pozłacane koncówki:nie:2 | Wtyczka kątowa:tak:3 | ;
1053975;Klimatyzatory przenośne;2649;Olimpia Splendid ISSIMO 2/121;http://f00.esfr.pl/foto/5/9569911632/9716a70797bc2ecf19b2a62afc7dfdd8/olimpia-splendid-issimo-2-121,9569911632_7.jpg;11026;Moc:930 W:0 | Wydajność znamionowa (EER):3 kW:1 | Przepływ powietrza:200 m3/h:2 | ;
1053976;Klimatyzatory przenośne;1949;Olimpia Splendid Dolceclima silent (czarny);http://f00.esfr.pl/foto/9/9488152242/a41b6bc9617368f59545c256fc89f1d/olimpia-splendid-dolceclima-silent-czarny,9488152242_7.jpg;7119;Moc:790 W:0 | Wydajność znamionowa (EER):2,1 kW:1 | Przepływ powietrza:400 m3/h:2 | ;
1053977;Klimatyzatory przenośne;1499;Electrolux EXP09CN1W7;http://f00.esfr.pl/foto/2/9569943687/8fe662fed8f9d61c8cabcfacc7c0c587/electrolux-exp09cn1w7,9569943687_7.jpg;3089;Wydajność znamionowa (EER):2,6 kW:0 | Przepływ powietrza:300 m3/h:1 | ;
1053980;Gry Xbox 360;109.99;LEGO Przygoda Gra Wideo - Classics;http://f00.esfr.pl/foto/8/9477870737/1c6ebbef5b623f8d30a8fe62d21389d0/wb-games-lego-przygoda-gra-wideo-classics,9477870737_7.jpg;7821;Platforma:Xbox 360:0 | Gatunek gry:zręcznościowa:1 | Przedział wiekowy (PEGI):7+:2 | Wersja językowa:polska (napisy):3 | ;
1053981;Kuchnie;799;MPM MPM-51-KGF-23;http://f01.esfr.pl/foto/2/9488155832/9e1942fdbe034fc89b6d955cb39c17ed/mpm-mpm-51-kgf-23,9488155832_7.jpg;2514;Wymiary (SxWxG):50 x 85 x 55 cm:0 | Kolor płyty grzewczej:srebrny:1 | Kolor frontu piekarnika:srebrny:2 | Typ prowadnic:wytłaczane:3 | ;
1053983;Opaski monitorujące aktywność;122.57;Manta E-Band Smart Bracelet SWT101;http://f01.esfr.pl/foto/2/9484422432/49c69c4bb03db0b92a8d1ff8d11e8a7c/manta-e-band-smart-bracelet-swt101,9484422432_2.jpg;3131;;
1053984;Telefony i smartfony;129;Manta Senior Phone Big Light MS1702;http://f01.esfr.pl/foto/9/9480823542/b174e145c44d8b4c4d6c41317243149c/manta-senior-phone-big-light-ms1702,9480823542_7.jpg;2601;Wyświetlacz:1,7 cala,:0 | System operacyjny:producenta:1 | Pamięć RAM:poniżej 512 MB:2 | Pojemność baterii:800 mAh:3 | ;
