1054920;Trymery;139.99;Braun cruZer5 Beard;http://f01.esfr.pl/foto/4/9551258537/49959b72e4f9e17b93cc5f1f1b71d635/braun-cruzer5-beard-head,9551258537_2.jpg;10012;;
1054921;Ekspresy ciśnieniowe;1419;Zelmer ZCM3821B (CM3821);http://f01.esfr.pl/foto/6/9544357517/6256647448075026a460cead6de2b51c/zelmer-zcm3821b-cm3821,9544357517_7.jpg;2498;Typ ekspresu:automatyczny:0 | Ciśnienie:15 barów:1 | Moc:1550 W:2 | Stosowanie kawy:ziarnista, mielona:3 | Kolor:czarny:4 | ;
1054922;Ekspresy ciśnieniowe;1879;Zelmer ZCM4821B (CM4821);http://f01.esfr.pl/foto/2/9544418242/bfe1cf00722617d5965f6b5c7ebf2988/zelmer-zcm4821b-cm4821,9544418242_7.jpg;7095;Typ ekspresu:automatyczny:0 | Ciśnienie:15 barów:1 | Moc:1550 W:2 | Stosowanie kawy:ziarnista, mielona:3 | Kolor:czarny:4 | ;
1054923;Ekspresy ciśnieniowe;2899;Zelmer ZCM4822X (CM4822);http://f00.esfr.pl/foto/5/9770829027/f17b40390000516905c74f5e30ed34cd/zelmer-zcm4822x-cm4822,9770829027_7.jpg;6931;Typ ekspresu:automatyczny:0 | Ciśnienie:19 barów:1 | Moc:1400 W:2 | Stosowanie kawy:ziarnista, mielona:3 | Kolor:srebrno-czarny:4 | ;
1054927;Mapy GPS;34.99;Navitel Navigator Polska (Lifetime);http://f00.esfr.pl/foto/2/9611045267/8afbea6474ba4d6a38b45040e6809bec/navitel-navigator-polska-lifetime,9611045267_7.jpg;3135;Zawartość map nawigacyjnych:Polska:0 | Łączna długość dróg:645421 kilometrów:1 | Widok 3D:tak:2 | ;
1054928;Urządzenia wielofunkcyjne;189.99;Canon PIXMA MG2550;http://f01.esfr.pl/foto/1/9561066737/16064ca9155d6235532596e34b5ac102/canon-pixma-mg-2550,9561066737_7.jpg;1222;Technologia druku:atramentowa:0 | Funkcje podstawowe:drukarka, skaner, kopiarka:1 | Rozdzielczość w kolorze:4800 x 600 dpi:2 | Szybkość druku w czerni:8 str/min:3 | Łączność bezprzewodowa:brak:4 | Panel sterowania:nie:5 | ;
1054929;Drukarki laserowe;626;Xerox Phaser 3052V NI;http://f00.esfr.pl/foto/1/9549048432/61d9c8baf4fca901c99862d0e9db570c/xerox-phaser-3052v-ni,9549048432_7.jpg;21935;Technologia druku:laserowa (mono):0 | Format druku:A4:1 | Rozdzielczość w kolorze:nie dotyczy:2 | Szybkość druku w czerni:26 str/min:3 | Złącze USB:2.0:4 | ;
1054932;Drukarki laserowe;779;HP LaserJet Pro200 M252n;http://f01.esfr.pl/foto/5/9549790817/181cb244566851b4e2f72fbfdd1d6892/hp-laserjet-pro200-m252n,9549790817_7.jpg;16706;Technologia druku:laserowa (kolor):0 | Format druku:A4:1 | Rozdzielczość w kolorze:600 x 600 dpi:2 | Szybkość druku w czerni:18 str/min:3 | Złącze USB:2.0:4 | ;
1054934;Drukarki laserowe;1119;Xerox Phaser 6022V NI;http://f00.esfr.pl/foto/6/9549262217/85ca970d908e72362a303be15e982969/xerox-phaser-6022v-ni,9549262217_7.jpg;23987;Technologia druku:laserowa (kolor):0 | Format druku:A4:1 | Rozdzielczość w kolorze:1200 x 2400 dpi:2 | Szybkość druku w czerni:18 str/min:3 | Złącze USB:2.0:4 | ;
1054935;Drukarki laserowe;1019;HP LaserJet Pro 200 M252dw;http://f00.esfr.pl/foto/4/9549898827/59e2869a573f48ee80fbdb3d550d85dd/hp-laserjet-pro-200-m252dw,9549898827_7.jpg;30843;Technologia druku:laserowa (kolor):0 | Format druku:A4:1 | Rozdzielczość w kolorze:nie dotyczy:2 | Szybkość druku w czerni:18 str/min:3 | Złącze USB:2.0:4 | WiFi:tak:5 | ;
